visit_date,referrer,visitor_device,is_lead
2021-03-05 15:32:47.033202,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-25 10:25:20.999408,https://callgear.ae/landline-uae-number/up/?cm_id=15246298484_127570141857_561199472308__m_none_d_www.dawn.com&utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_ALL_CONTEXT_GN_TR_J34|15246298484&utm_content=ad_id:561199472308|target_id:|campaign_id:15246298484|adgroup_id:127570141857|match_type:|position:none|device:m&utm_term=&gclid=EAIaIQobChMIltGUyquT9AIVWJBmAh0-FQGXEAEYASAAEgIxr_D_BwE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-16 05:15:28.582055,https://callgear.ae/landline-uae-number/up/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J34|23848680267780067&utm_content=cid|23848680267780067|gid|23848680267810067|aid|23848680486720067|crid|108|targid|8|sid|6|pid|1|jobs|35&cm_id=fb_23848680267780067_23848680267810067_23848680486720067&fbclid=IwAR1gzbHumrj_4f4Ff6damH2N7kJwDjA4-MKWHIJkMsMs0U5Y9w1bVvRyorE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-02 09:37:43.145412,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-05 13:19:36.088458,https://callgear.ae/webinar/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_WB-16092021_IG_J31|23848213767920067&utm_content=cid|23848213767920067|gid|23848213768290067|aid|23848213856860067|crid|42|targid|3|sid|6|pid|1&cm_id=fb_23848213767920067_23848213768290067_23848213856860067&fbclid=PAAaZy6jYnCsp1nLe9CUDciMRx6iZH9G1K8_XHJWzQo-gpym88rTcAn9hkks8_aem_AfXk4tZyvR2vkxBByuVdRH1RcPIf7aS7q5iU5c9B-nuLc_teRMICRCtV4_WiBzLe28AWxxboqV8F7U2YUh80a41mO6lDXL-kMavsBNpNnPzmGkgtkIgTn22Mcu7PVvxfxl4,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-17 16:34:42.232326,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977180067|aid|23847642977220067|crid|2|targid|3|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977180067_23847642977220067&fbclid=IwAR11wHgUHcxqe5zszolYPlG9RCSCudre_drPbMMNSHvXpevkVUvuq-gw8CE_aem_ATFntmmhwGWEL_ycHphaR7_GEa71v3mq71OxdDRkTvBLoqYdsw78SWmkhqyaMEz2THhBzpiZyqry9WE2NFBaarDUvYqdLuCgRJVvW_zuoLOeBId5V5hQnoQZNUO5qWt_ECQ,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-04 22:58:31.154478,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=ip pbx&utm_content=tid|kwd-14125220|cid|12187113246|aid|494770255120|gid|119774347129|pos||src|g_|dvc|c|reg|1000013|rin||oh|&cm_id=12187113246_119774347129_494770255120_kwd-14125220_c__g_&gclid=Cj0KCQjwpreJBhDvARIsAF1_BU3uwMHZTL9XEHgJ7m3WB_2UjQPbtL7Zbv5u__WziJqC46Bdo2UOvzAaAm8REALw_wcB,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-07 11:06:13.121502,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-23 18:52:01.285377,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-18 18:44:55.816438,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-08 19:24:07.477537,https://callgear.ae/vpbx-1/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|15|targid|3|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR0VgDS2dfSvkESaiUAfmZ8jbX8RlhlPFrwpnP6Ag4fdRcCdRsOZybXgKMc,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-25 16:09:33.434897,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-03 12:44:24.015169,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-20 09:09:33.054650,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-19 22:26:18.752363,,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-21 23:14:34.158062,https://callgear.ae/webinar/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_WB-16092021_IG_J31|23848213767920067&utm_content=cid|23848213767920067|gid|23848213768290067|aid|23848213856860067|crid|42|targid|3|sid|6|pid|1&cm_id=fb_23848213767920067_23848213768290067_23848213856860067&fbclid=IwAR1B3jsq0TwOywXf2KQn1Uu4ZLG_olsb7vUwrDiWvbbFrd0TWYSm97UQvh4,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-04 04:28:54.775868,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-13 23:46:35.432796,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-10 18:58:57.651525,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-08 17:54:52.983249,,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-17 06:00:26.158028,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-25 07:33:24.193052,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-12 16:57:16.470943,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-26 07:58:47.872272,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977180067|aid|23847642977220067|crid|2|targid|3|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977180067_23847642977220067&fbclid=IwAR25UKaX3GEPnTY70aiRj2VFhccg74N-fiK9uegg2TECieWeOAsAyiEe2Vc,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-19 04:40:02.491183,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|15|targid|3|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR07tt-BDutbnH9ZAPDslDIi19iO3DD7FoVWtel11tFeYdmUlkFWi4bucXM,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-27 00:05:50.227679,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-06 22:35:08.493080,https://callgear.ae/webinar/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_WB-16092021_IG_J31|23848213767920067&utm_content=cid|23848213767920067|gid|23848213768290067|aid|23848213856860067|crid|42|targid|3|sid|6|pid|1&cm_id=fb_23848213767920067_23848213768290067_23848213856860067&fbclid=IwAR0TEcv85-jK4ixQFzwPpkZ2p6irUFTjl7uHux-NJh6xZjbpWhx5d-vJUu0,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-05 17:36:45.683764,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-24 07:17:29.344221,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-23 17:27:55.838983,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732950067|crid|17|targid|3|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732950067&fbclid=IwAR3D5OWpO8cs4oia4xrHm5Du8WwFZi9ZmIqa3mB3R39SAodFQnF2B4wk62c,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-29 05:24:02.069862,https://callgear.ae/webinar/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_WB-16092021_IG_J31|23848213767920067&utm_content=cid|23848213767920067|gid|23848213768290067|aid|23848213856860067|crid|42|targid|3|sid|6|pid|1&cm_id=fb_23848213767920067_23848213768290067_23848213856860067&fbclid=IwAR1C2RP-nkxcDuAPoHiLzm83cHqiCZeHKUKEZTmz25GObubSa5G9VxjIsXg,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-05 11:42:53.882149,https://callgear.ae/webinar/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_WB-16092021_IG_J31|23848213767920067&utm_content=cid|23848213767920067|gid|23848213768290067|aid|23848213856860067|crid|42|targid|3|sid|6|pid|1&cm_id=fb_23848213767920067_23848213768290067_23848213856860067&fbclid=IwAR088IkyrfGg1UvbWGeAsi2jo837pk6yDpouhL2l5GTNtI6_suGk8KG7HyY,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-28 18:22:25.155699,https://callgear.ae/control-employees-lp-oae/missed-calls-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J35|23848562300580067&utm_content=cid|23848562300580067|gid|23848562301270067|aid|23848577848310067|crid|98|targid|8|sid|6|pid|1|jobs|35&cm_id=fb_23848562300580067_23848562301270067_23848577848310067&fbclid=IwAR3i342oZQncUWwtFCCzbL8aPt4J8yKqLvtzBoHB5WqZ4e0zQvNP4iyokyw,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-18 21:37:20.206021,https://callgear.ae/control-employees-lp-oae/missed-calls-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J35|23848562300580067&utm_content=cid|23848562300580067|gid|23848562301270067|aid|23848577848310067|crid|98|targid|8|sid|6|pid|1|jobs|35&cm_id=fb_23848562300580067_23848562301270067_23848577848310067&fbclid=IwAR30qndP3CB1kW4PQcmfDXb_dPtFGzDzmkXC1tZMwJrtQlBqVbzLR4bZgSM,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-30 08:53:47.894337,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-20 23:39:56.547207,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-19 04:01:48.404844,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=virtualphone&utm_content=tid|kwd-303343594068|cid|12187113246|aid|494770255120|gid|119774347129|pos||src|g_|dvc|m|reg|9061721|rin|9041132|oh|&cm_id=12187113246_119774347129_494770255120_kwd-303343594068_m__g_&gclid=CjwKCAjwhOyJBhA4EiwAEcJdcZncSaegkRAubi-Fl9UW4VoJYDuofVvZTPJUFY3SwYEWwRgAggNTihoC6MUQAvD_BwE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-05 11:53:11.366056,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-14 17:52:58.054813,https://callgear.ae/webinar/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_WB-16092021_IG_J31|23848213767920067&utm_content=cid|23848213767920067|gid|23848213768280067|aid|23848213933380067|crid|45|targid|2|sid|6|pid|1&cm_id=fb_23848213767920067_23848213768280067_23848213933380067&fbclid=IwAR09m3wkxk9VE7bR5QiCcKelyx0WQxZCSuQydY4a4wcJwdiBPJkSZ7SLQQQ,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-04 00:48:22.632107,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-12 14:35:42.928221,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-27 00:37:10.514717,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|15|targid|3|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR2ciORwx2mqHsBCclE-uh094F6migL3ejEqkFj_p2iCxgpcrfUlRbsCGDE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-19 09:09:36.522360,https://callgear.ae/landline-uae-number/up/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J34|23848680267780067&utm_content=cid|23848680267780067|gid|23848680267740067|aid|23848680486780067|crid|108|targid|7|sid|6|pid|1|jobs|35&cm_id=fb_23848680267780067_23848680267740067_23848680486780067&fbclid=PAAaZ4qIhVuATSC6C-rfphmNHOMyEnTk4zj8y-JRMgeMPKT5nUIPoiTepUdgA,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-24 12:30:23.929549,https://callgear.ae/control-employees-lp-oae/missed-calls-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J35|23848562300580067&utm_content=cid|23848562300580067|gid|23848680570000067|aid|23848680569920067|crid|91|targid|9|sid|6|pid|1|jobs|35&cm_id=fb_23848562300580067_23848680570000067_23848680569920067&fbclid=IwAR0XwW886z37s8W3I1gemOrR17ye5JnFW5wE0MLlRZ62UdChulO4PP5A83A,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-23 23:00:14.936897,,"{""value"": ""Tablet"", ""value_id"": ""tablet""}",true
2021-03-23 14:10:53.964350,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036716420067|aid|23848036716400067|crid|20|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036716420067_23848036716400067&fbclid=IwAR3RbceMQoz12H-0g1zDReF0TJjcTFCViqsS5TfvLKIX3mdFx6_58Yeu4X8,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-29 14:40:49.766760,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-22 06:17:13.854857,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J8|23848164668360067&utm_content=cid|23848164668360067|gid|23848164668580067|aid|23848164707390067|crid|38|targid|3|sid|6|pid|1|jobs|8&cm_id=fb_23848164668360067_23848164668580067_23848164707390067&fbclid=IwAR1ZeZ0U4yEAQJf3hkqFhECrnANdLE6yxUJBC3pCykvNo1uXfujED8cYkbg_aem_AY1ItmWwWchYMQxMMYjAWs9YCtdUCpFWykrmX7st4tbHY7Z-dW7QBDLnUEXap7ytaqPPOWAJVqZDE9uI8Y1oIJNuoRHvKnBCJzV74pdr_JausMPVL_YgDTNL914720GXXhY,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-13 15:23:17.162629,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-04 04:24:37.729684,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-04 11:26:47.250147,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977170067|aid|23847642977210067|crid|2|targid|1|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977170067_23847642977210067&fbclid=IwAR0CK0tvLuEcThkXA33zZmN7Si7N52TsTOvVUATghhv55ooPSsyIR05dr8w,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-27 07:11:19.110516,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977170067|aid|23847642977210067|crid|2|targid|1|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977170067_23847642977210067&fbclid=PAAaYzO6NytJdVgbBvwKZyMGz_Pgo9xTBLbRF4-WBYN_Yg4asI8IJn9R9SoaI,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-07 03:17:55.017149,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-20 14:27:40.530777,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-29 16:56:29.714900,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-20 21:43:53.617959,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-20 18:10:16.022670,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-26 22:43:04.064422,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-16 08:35:00.332342,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-19 11:46:58.412795,https://callgear.ae/control-employees-lp-oae/missed-calls-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J35|23848562300580067&utm_content=cid|23848562300580067|gid|23848562301220067|aid|23848577881900067|crid|98|targid|7|sid|6|pid|1|jobs|35&cm_id=fb_23848562300580067_23848562301220067_23848577881900067&fbclid=PAAab1uUnEk1IzNliw9J5xCAEXhElOuIjrL9Yk1YOWkbSsUnB4xsH7OUj-9Bo_aem_AdZ7VjRRIRVWCXfr-Oy9adU1CLLqELmeVprPS-xWehwXwNnX12grQDqHFQNYO0GTedFwE7JntyB4GBJ66R0VGkEYg_sh4sw3EK4tSv316RbYJFX6DF2yEf2FjA8Icis_aJE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-05 23:11:47.763686,https://callgear.ae/landline-uae-number/up/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J34|23848680267780067&utm_content=cid|23848680267780067|gid|23848680267810067|aid|23848680486720067|crid|108|targid|8|sid|6|pid|1|jobs|35&cm_id=fb_23848680267780067_23848680267810067_23848680486720067&fbclid=IwAR1r_dBrMugS_iHdY_4CgydlGkJstQhs-SATB8dnl8OmuoqG363YbMXeUkw,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-29 03:59:32.277181,,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-07 19:51:40.226012,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J14|23848164742140067&utm_content=cid|23848164742140067|gid|23848164742040067|aid|23848164822840067|crid|39|targid|2|sid|6|pid|1|jobs|14&cm_id=fb_23848164742140067_23848164742040067_23848164822840067&fbclid=IwAR0sL9Qk8MjX-VQY1PumTZ_mk855R8pkVL2S9mW7gTqBOlmnb8R8cfXNR7o,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-29 14:55:52.452905,https://callgear.ae/control-employees-lp-oae/missed-calls-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J35|23848562300580067&utm_content=cid|23848562300580067|gid|23848562301270067|aid|23848562671900067|crid|91|targid|8|sid|6|pid|1|jobs|35&cm_id=fb_23848562300580067_23848562301270067_23848562671900067&fbclid=IwAR1Y-l_QznceOkB8ZSRzJBnZxgy-VwzyJU_R42k4S6mcPeVvgjmcQLfHYTc_aem_AZaQ9d8-LOtWEugvHzB-v9llaK8aDTo_PJOcRVrqo1t-52mNd_jL1c51kdAuQFohzrGIRxtw2W3jYtzU2UwGaAqVPyh17y3od7PVfD36GxSSVUMnL6252ACm1XABdjsLx8k,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-28 06:11:20.192915,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732980067|crid|20|targid|3|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732980067&fbclid=IwAR2YojbP8hqIND7eYaZtFD2VZe5_as_lzEhmR8COQ19hAa5Dn54oxIQZgZs,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-30 13:32:02.446791,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR3JH3PGjuVCtLFi3objYwfKNxu0Pr0U4rnq3nujMq6QTbk_B9rs1pCNz3g,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-24 01:25:04.459478,https://callgear.ae/webinar/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_WB-16092021_IG_J31|23848213767920067&utm_content=cid|23848213767920067|gid|23848213768290067|aid|23848213856860067|crid|42|targid|3|sid|6|pid|1&cm_id=fb_23848213767920067_23848213768290067_23848213856860067&fbclid=IwAR0KA7OpULehr3-lMSxBnLhAtbk5wGQcC9hAEHoEtcLC0kv0g66UlDg-6vk,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-21 11:06:43.098051,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-26 07:47:52.033879,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732970067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732970067&fbclid=PAAaZdlWe2cXJut81HUSSbeA9H6nxj3hz2woZME5zwmWt-xRJrOZRF0bpPGNM,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-18 03:53:52.548590,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-02 08:50:26.791713,https://www.google.com/,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-04 14:16:34.393084,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-22 15:58:50.299225,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-28 08:20:35.360596,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-18 16:13:06.452661,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977180067|aid|23847642977220067|crid|2|targid|3|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977180067_23847642977220067&fbclid=PAAaa2VpCzHviguyg5nkHhjB4mXTXXo7YdF3g1a6I3V0mjHLVLRJPVNi9aIrU,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-15 00:09:05.901987,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-26 14:05:26.151721,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977170067|aid|23847642977210067|crid|2|targid|1|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977170067_23847642977210067&fbclid=PAAabeUyblL3KwwKDJSXzRzHcASlovtYqsXyr3hFY3fw0JorzXtS9zT0pLldo_aem_AU8tNcztH4RR3htacAHjDu2MmBhh1vDVEltuU12Jh5ery8uzqLsHwkEz1L4IC0dx2uTa4qjtyxp83fQFquDNrCyJTachdu8T_oWrUV-MKeBsmdagxbxwzu9F2IuOWo0f-2o,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-25 07:17:31.746793,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-01 20:25:24.312388,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-20 23:12:03.767559,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|15|targid|3|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR0JRPcle6hsPApcS4Eg5mrQ1eFj10DHKk7olFSFMBvNjrP91UJ1n7qGt-g,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-24 09:33:54.382286,https://callgear.ae/control-employees-lp-oae/missed-calls-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J35|23848562300580067&utm_content=cid|23848562300580067|gid|23848562301270067|aid|23848562671900067|crid|91|targid|8|sid|6|pid|1|jobs|35&cm_id=fb_23848562300580067_23848562301270067_23848562671900067&fbclid=IwAR2I8B5ZfC0olEKP_RISCYHb0qQk422W1BOaYDFb2Sy1qXgcFpZTWU9Wyb4,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-27 22:14:51.949547,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J14|23848164742140067&utm_content=cid|23848164742140067|gid|23848164742060067|aid|23848164822830067|crid|39|targid|3|sid|6|pid|1|jobs|14&cm_id=fb_23848164742140067_23848164742060067_23848164822830067&fbclid=PAAaa6xaRc_-O8dLZQu2ARVUay4lkeRmtnop6N0gYMTQGw1XIsSB8dwLD8dSE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-15 15:27:27.771657,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-15 07:41:58.318393,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-27 02:55:58.677612,https://callgear.ae/control-employees-lp-oae/missed-calls-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_AG_J35|23848562300580067&utm_content=cid|23848562300580067|gid|23848562301270067|aid|23848562671900067|crid|91|targid|8|sid|6|pid|1|jobs|35&cm_id=fb_23848562300580067_23848562301270067_23848562671900067&fbclid=PAAab2QdZSdYOEUXvJGdCF6pExH1oYe6u06dv5uecS-iX57wdXiliH_2oDgjc_aem_AZYxgjINKxkpu-dRySkyWDm8kCLDfcod57TOttTMoZ2yiXLB0fbwxA-cDb41jZMM_YfNCXMvDUSaO_ZAnKPDZ-G80w2EWEAlLJEyKH1GYI-jpobiCLISuZtJxmV1o_VNS2A,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-04 05:59:41.554315,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
